#Met Age[Gyr]   Teq[K] Mass[Me] f_env[%]    R_RCB[Re] R_20mbar[Re]  R_1nbar[Re] err_code
   1    10.00   879.11     5.00     2.00     2.050000     2.956577    4.935224        1
   1    10.00   879.11     5.00     5.00     2.440000     3.775965    7.466505        1
   1    10.00   879.11     5.00    10.00     2.930000     5.020398   13.173990        1
   1    10.00   879.11     5.00    20.00     3.730000     7.078895   36.468588        1
   1    10.00   879.11     6.00     0.10     1.630000     2.190000    2.920000        0
   1    10.00   879.11     6.00     0.20     1.710000     2.190000    2.900000        0
   1    10.00   879.11     6.00     0.50     1.820000     2.370000    3.240000        0
   1    10.00   879.11     6.00     1.00     1.960000     2.600000    3.670000        0
   1    10.00   879.11     6.00     2.00     2.160000     2.950000    4.400000        0
   1    10.00   879.11     6.00     5.00     2.540000     3.662826    6.096534        1
   1    10.00   879.11     6.00    10.00     3.030000     4.700599    9.101065        1
   1    10.00   879.11     6.00    20.00     3.840000     6.406404   15.954333        1
   1    10.00   879.11     8.00     0.10     1.780000     2.160000    2.640000        0
   1    10.00   879.11     8.00     0.20     1.850000     2.230000    2.750000        0
   1    10.00   879.11     8.00     0.50     1.970000     2.410000    3.020000        0
   1    10.00   879.11     8.00     1.00     2.120000     2.630000    3.380000        0
   1    10.00   879.11     8.00     2.00     2.300000     2.930000    3.870000        0
   1    10.00   879.11     8.00     5.00     2.700000     3.570000    5.030000        0
   1    10.00   879.11     8.00    10.00     3.200000     4.420000    6.700000        0
   1    10.00   879.11     8.00    20.00     4.010000     5.784655    9.628248        1
   1    10.00   879.11    10.00     0.10     1.890000     2.210000    2.600000        0
   1    10.00   879.11    10.00     0.20     1.950000     2.280000    2.700000        0
   1    10.00   879.11    10.00     0.50     2.100000     2.470000    2.970000        0
   1    10.00   879.11    10.00     1.00     2.240000     2.670000    3.260000        0
   1    10.00   879.11    10.00     2.00     2.420000     2.950000    3.670000        0
   1    10.00   879.11    10.00     5.00     2.820000     3.540000    4.590000        0
   1    10.00   879.11    10.00    10.00     3.320000     4.290000    5.830000        0
   1    10.00   879.11    10.00    20.00     4.140000     5.510000    7.900000        0
   1    10.00   879.11    13.00     0.10     2.030000     2.290000    2.600000        0
   1    10.00   879.11    13.00     0.20     2.100000     2.370000    2.700000        0
   1    10.00   879.11    13.00     0.50     2.260000     2.570000    2.970000        0
   1    10.00   879.11    13.00     1.00     2.380000     2.750000    3.200000        0
   1    10.00   879.11    13.00     2.00     2.570000     3.000000    3.540000        0
   1    10.00   879.11    13.00     5.00     2.970000     3.540000    4.290000        0
   1    10.00   879.11    13.00    10.00     3.470000     4.220000    5.280000        0
   1    10.00   879.11    13.00    20.00     4.290000     5.320000    6.860000        0
   1    10.00   879.11    16.00     0.10     2.140000     2.360000    2.620000        0
   1    10.00   879.11    16.00     0.20     2.240000     2.470000    2.760000        0
   1    10.00   879.11    16.00     0.50     2.380000     2.660000    2.990000        0
   1    10.00   879.11    16.00     1.00     2.500000     2.820000    3.200000        0
   1    10.00   879.11    16.00     2.00     2.690000     3.060000    3.500000        0
   1    10.00   879.11    16.00     5.00     3.090000     3.570000    4.170000        0
   1    10.00   879.11    16.00    10.00     3.600000     4.210000    5.030000        0
   1    10.00   879.11    16.00    20.00     4.420000     5.250000    6.400000        0
   1    10.00   879.11    20.00     0.10     2.270000     2.450000    2.680000        0
   1    10.00   879.11    20.00     0.20     2.390000     2.600000    2.850000        0
   1    10.00   879.11    20.00     0.50     2.510000     2.750000    3.030000        0
   1    10.00   879.11    20.00     1.00     2.630000     2.910000    3.220000        0
   1    10.00   879.11    20.00     2.00     2.820000     3.130000    3.500000        0
   1    10.00   879.11    20.00     5.00     3.230000     3.620000    4.100000        0
   1    10.00   879.11    20.00    10.00     3.730000     4.240000    4.870000        0
   1    10.00   879.11    20.00    20.00     4.550000     5.230000    6.100000        0
   1    10.00  1563.31     1.00     0.10     1.000000   135.163098  286.157578        1
   1    10.00  1563.31     1.00     0.20     1.000000   135.163098  286.157578        1
   1    10.00  1563.31     1.00     0.50     1.000000   135.163098  286.157578        1
   1    10.00  1563.31     1.00     1.00     1.000000   135.163098  286.157578        1
   1    10.00  1563.31     1.00     2.00     1.010000   136.869876  290.899345        1
   1    10.00  1563.31     1.00     5.00     1.160000   163.315465  366.493637        1
   1    10.00  1563.31     1.00    10.00     1.310000   191.343393  450.465020        1
   1    10.00  1563.31     1.00    20.00     1.580000     2.936762    7.912976        1
   1    10.00  1563.31     2.00     0.10     1.210000    11.270801  257.276655        1
   1    10.00  1563.31     2.00     0.20     1.210000   146.741146  257.276655        1
   1    10.00  1563.31     2.00     0.50     1.210000   146.741146  257.276655        1
   1    10.00  1563.31     2.00     1.00     1.250000   152.471170  270.435608        1
   1    10.00  1563.31     2.00     2.00     1.320000   162.634091  294.180482        1
   1    10.00  1563.31     2.00     5.00     1.490000   188.032797  355.644219        1
   1    10.00  1563.31     2.00    10.00     1.710000   222.410208  443.171687        1
   1    10.00  1563.31     2.00    20.00     2.080000     3.394201    7.760140        1
   1    10.00  1563.31     3.00     0.10     1.350000     4.335928  248.090729        1
   1    10.00  1563.31     3.00     0.20     1.350000    25.163549  248.090729        1
   1    10.00  1563.31     3.00     0.50     1.360000     5.744200  250.772352        1
   1    10.00  1563.31     3.00     1.00     1.430000     5.798739  269.891210        1
   1    10.00  1563.31     3.00     2.00     1.520000     7.076314  295.366156        1
   1    10.00  1563.31     3.00     5.00     1.730000    35.410704  358.717005        1
   1    10.00  1563.31     3.00    10.00     2.040000   252.778250  462.237792        1
   1    10.00  1563.31     3.00    20.00     2.590000     4.034185    8.580487        1
   1    10.00  1563.31     4.00     0.10     1.460000     3.389371  245.203373        1
   1    10.00  1563.31     4.00     0.20     1.450000     4.700981  242.849077        1
   1    10.00  1563.31     4.00     0.50     1.500000     3.683999  254.713638        1
   1    10.00  1563.31     4.00     1.00     1.580000     3.975350  274.180944        1
   1    10.00  1563.31     4.00     2.00     1.680000     4.581800  299.352787        1
   1    10.00  1563.31     4.00     5.00     1.970000     7.957451  377.614736        1
   1    10.00  1563.31     4.00    10.00     2.360000    18.911591  495.205812        1
   1    10.00  1563.31     4.00    20.00     3.020000     4.566493    9.231130        1
   1    10.00  1563.31     5.00     0.10     1.540000     3.014867   11.906151        1
   1    10.00  1563.31     5.00     0.20     1.540000     3.360512   19.955040        1
   1    10.00  1563.31     5.00     0.50     1.610000     3.134751   12.964468        1
   1    10.00  1563.31     5.00     1.00     1.710000     3.459797   21.954404        1
   1    10.00  1563.31     5.00     2.00     1.830000     3.937896  307.684623        1
   1    10.00  1563.31     5.00     5.00     2.170000     5.815457  392.319484        1
   1    10.00  1563.31     5.00    10.00     2.590000     9.322758  508.752730        1
   1    10.00  1563.31     5.00    20.00     3.290000     4.840672    9.301524        1
   1    10.00  1563.31     6.00     0.10     1.630000     2.870000    6.930000        0
   1    10.00  1563.31     6.00     0.20     1.620000     2.912289    7.244518        1
   1    10.00  1563.31     6.00     0.50     1.690000     2.878779    7.022771        1
   1    10.00  1563.31     6.00     1.00     1.830000     3.256468    9.448823        1
   1    10.00  1563.31     6.00     2.00     1.970000     3.691245   15.203057        1
   1    10.00  1563.31     6.00     5.00     2.320000     5.034007  241.560681        1
   1    10.00  1563.31     6.00    10.00     2.760000     7.194924  512.345661        1
   1    10.00  1563.31     6.00    20.00     3.490000     5.023008    9.236786        1
   1    10.00  1563.31     8.00     0.10     1.740000     2.690000    4.560000        0
   1    10.00  1563.31     8.00     0.20     1.770000     2.620000    4.360000        0
   1    10.00  1563.31     8.00     0.50     1.890000     2.780000    4.830000        0
   1    10.00  1563.31     8.00     1.00     2.020000     3.099363    5.798168        1
   1    10.00  1563.31     8.00     2.00     2.180000     3.481334    7.318357        1
   1    10.00  1563.31     8.00     5.00     2.530000     4.387197   12.067535        1
   1    10.00  1563.31     8.00    10.00     2.990000     5.729553   32.942738        1
   1    10.00  1563.31     8.00    20.00     3.760000     5.235199    8.958180        1
   1    10.00  1563.31    10.00     0.10     1.850000     2.530000    3.660000        0
   1    10.00  1563.31    10.00     0.20     1.900000     2.550000    3.690000        0
   1    10.00  1563.31    10.00     0.50     2.050000     2.780000    4.210000        0
   1    10.00  1563.31    10.00     1.00     2.150000     3.030000    4.780000        0
   1    10.00  1563.31    10.00     2.00     2.320000     3.380000    5.690000        0
   1    10.00  1563.31    10.00     5.00     2.680000     4.121656    7.929887        1
   1    10.00  1563.31    10.00    10.00     3.160000     5.192837   12.583304        1
   1    10.00  1563.31    10.00    20.00     3.960000     5.390546    8.741489        1
   1    10.00  1563.31    13.00     0.10     1.990000     2.490000    3.240000        0
   1    10.00  1563.31    13.00     0.20     2.090000     2.600000    3.430000        0
   1    10.00  1563.31    13.00     0.50     2.200000     2.820000    3.830000        0
   1    10.00  1563.31    13.00     1.00     2.320000     3.030000    4.220000        0
   1    10.00  1563.31    13.00     2.00     2.490000     3.340000    4.820000        0
   1    10.00  1563.31    13.00     5.00     2.890000     4.010000    6.250000        0
   1    10.00  1563.31    13.00    10.00     3.360000     4.859469    8.325125        1
   1    10.00  1563.31    13.00    20.00     4.170000     5.544601    8.462963        1
   1    10.00  1563.31    16.00     0.10     2.120000     2.530000    3.130000        0
   1    10.00  1563.31    16.00     0.20     2.220000     2.680000    3.360000        0
   1    10.00  1563.31    16.00     0.50     2.330000     2.870000    3.660000        0
   1    10.00  1563.31    16.00     1.00     2.450000     3.060000    3.980000        0
